상품 ID,브랜드,성별,카테고리1,카테고리2,원산지,실패 사유
26811858,Self-portrait,Woman,Clothing,Dresses,Cina,브랜드 실패(사유: Self-portrait) / 카테고리 성공 / 원산지 실패(사유: Cina)
26811860,Hogan,Man,Shoes,Sneakers,PORTOGALLO,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
26811862,Roberto Cavalli,Woman,Clothing,Jeans,ITALIA,브랜드 실패(사유: Roberto Cavalli) / 카테고리 성공 / 원산지 성공
26811868,Fabiana Filippi,Woman,Clothing,Jackets,ITALIA,브랜드 실패(사유: Fabiana Filippi) / 카테고리 성공 / 원산지 성공
26811871,Billieblush,Kids,Clothing,Dresses,INDE,브랜드 실패(사유: Billieblush) / 카테고리 성공 / 원산지 실패(사유: INDE)
26811878,Glanshirt,Woman,Clothing,Shirts,ITALIA,브랜드 실패(사유: Glanshirt) / 카테고리 성공 / 원산지 성공
26811881,Fabiana Filippi,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: Fabiana Filippi) / 카테고리 성공 / 원산지 성공
26811883,Daily Paper Uomo,Man,Clothing,Shirts,Turchia,브랜드 실패(사유: Daily Paper Uomo) / 카테고리 성공 / 원산지 실패(사유: Turchia)
26811887,Lardini,Man,Clothing,Jackets,ITALIA,브랜드 실패(사유: Lardini) / 카테고리 성공 / 원산지 성공
26811889,Dolce & Gabbana,Woman,Clothing,Sweaters,Italy,브랜드 실패(사유: Dolce & Gabbana) / 카테고리 성공 / 원산지 성공
26811893,Canali,Man,Clothing,Jackets,ITALIA,브랜드 실패(사유: Canali) / 카테고리 성공 / 원산지 성공
26811894,Canali,Man,Accessories,Ties,ITALIA,브랜드 실패(사유: Canali) / 카테고리 성공 / 원산지 성공
26811899,Lardini,Man,Clothing,T-shirts and Polos,ITALIA,브랜드 실패(사유: Lardini) / 카테고리 성공 / 원산지 성공
26811900,Malo,Man,Clothing,Sweaters,ITALIA,브랜드 실패(사유: Malo) / 카테고리 성공 / 원산지 성공
26811901,Arc*teryx,Man,Clothing,Jackets,Bangladesh,브랜드 실패(사유: Arc*teryx) / 카테고리 성공 / 원산지 성공
26811902,Canali,Man,Clothing,Jackets,ITALIA,브랜드 실패(사유: Canali) / 카테고리 성공 / 원산지 성공
26811909,Malo,Woman,Clothing,Dresses,ITALIA,브랜드 실패(사유: Malo) / 카테고리 성공 / 원산지 성공
26811910,Billieblush,Kids,Bags,Bags..,CHINE,브랜드 실패(사유: Billieblush) / 카테고리 성공 / 원산지 실패(사유: CHINE)
26811911,Altea,Man,Clothing,Sea clothing,Italy,브랜드 실패(사유: Altea) / 카테고리 성공 / 원산지 성공
26811917,Malo,Man,Clothing,Sweaters,ITALIA,브랜드 실패(사유: Malo) / 카테고리 성공 / 원산지 성공
26811921,Add,Woman,Clothing,Dresses,Cina,브랜드 실패(사유: Add) / 카테고리 성공 / 원산지 실패(사유: Cina)
26811924,Blumarine,Woman,Clothing,Trousers,PORTUGAL,브랜드 실패(사유: Blumarine) / 카테고리 성공 / 원산지 성공
26811927,Add,Woman,Clothing,Sweaters,CHINA,브랜드 실패(사유: Add) / 카테고리 성공 / 원산지 성공
26811928,Fear of God,Man,Clothing,Trousers,Romania,브랜드 실패(사유: Fear of God) / 카테고리 성공 / 원산지 성공
26811931,Glanshirt,Man,Clothing,Shirts,ITALIA,브랜드 실패(사유: Glanshirt) / 카테고리 성공 / 원산지 성공
26811932,Chloè,Kids,Clothing,Sweaters,TUNISIE,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 실패(사유: TUNISIE)
26811937,MARINE SERRE,Woman,Clothing,Skirts,ROMANIA,브랜드 실패(사유: MARINE SERRE) / 카테고리 성공 / 원산지 성공
26811939,Malo,Man,Clothing,Sweaters,ITALIA,브랜드 실패(사유: Malo) / 카테고리 성공 / 원산지 성공
26811945,Fabiana Filippi,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: Fabiana Filippi) / 카테고리 성공 / 원산지 성공
26811947,Twin-set,Woman,Clothing,Dresses,Cina,브랜드 실패(사유: Twin-set) / 카테고리 성공 / 원산지 실패(사유: Cina)
26811962,Premiata,Man,Shoes,Flat shoes,ITALIA,브랜드 실패(사유: Premiata) / 카테고리 성공 / 원산지 성공
26811964,Montecore,Man,Clothing,Jackets,ITALIA,브랜드 실패(사유: Montecore) / 카테고리 성공 / 원산지 성공
26948958,Chloè,Woman,Clothing,Shirts,FRANCIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 실패(사유: FRANCIA)
26948959,Chloè,Woman,Clothing,Trousers,SLOVACCHIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 실패(사유: SLOVACCHIA)
26973752,Burberry,Man,Clothing,T-shirts and Polos,PORTOGALLO,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
26974412,MAISON KITSUNE',Man,Clothing,Jeans,Tunisia,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 성공
26974443,MAISON KITSUNE',Man,Bags,Bags..,Cina,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 실패(사유: Cina)
26974446,Diesel,Man,Clothing,T-shirts and Polos,BG,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BG)
26974455,MAISON KITSUNE',Man,Clothing,Trousers,Romania,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 성공
26974466,Diesel,Woman,Clothing,Top,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
26974475,Diesel,Man,Clothing,Jeans,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
26974490,MAISON KITSUNE',Man,Clothing,Shirts,Lituania,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 성공
26974492,Diesel,Man,Clothing,Jeans,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
26974496,Courreges,Woman,Clothing,Dresses,PORTOGALLO,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
26974501,Diesel,Woman,Clothing,Skirts,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
26974504,Ami Paris,Man,Clothing,Trousers,ITALY,브랜드 실패(사유: Ami Paris) / 카테고리 성공 / 원산지 성공
26974510,Burberry,Woman,Clothing,Top,PORTOGALLO,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
26974511,Burberry,Woman,Clothing,Shirts,Tailandia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Tailandia)
26974520,Diesel,Woman,Clothing,Shorts,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
26974536,MAISON KITSUNE',Woman,Clothing,T-shirts and Polos,Portugal,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 성공
26974543,Courreges,Woman,Clothing,Dresses,PORTOGALLO,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
26974552,UGG,Woman,Shoes,Boots,Viet Nam,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Viet Nam)
26974555,MAISON KITSUNE',Man,Clothing,Sweaters,Cina,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 실패(사유: Cina)
26974556,Diesel,Woman,Clothing,Jeans,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
26974561,Burberry,Woman,Clothing,T-shirts and Polos,PT,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PT)
26974565,MAISON KITSUNE',Woman,Clothing,T-shirts and Polos,Portugal,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 성공
26974573,Diesel,Man,Clothing,T-shirts and Polos,BG,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BG)
26974575,Ami Paris,Woman,Clothing,Dresses,MADAGASCAR,브랜드 실패(사유: Ami Paris) / 카테고리 성공 / 원산지 성공
26974604,Courreges,Woman,Clothing,Top,PORTOGALLO,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
26974608,Diesel,Woman,Clothing,Top,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
26974609,MAISON KITSUNE',Man,Bags,Bags..,Cina,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 실패(사유: Cina)
26974610,Courreges,Woman,Clothing,T-shirts and Polos,PORTOGALLO,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
26974617,Diesel,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
26974621,Diesel,Woman,Clothing,Jeans,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
26974622,Tom Ford,Woman,Clothing,Trousers,USA,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: USA)
26974623,Diesel,Man,Clothing,T-shirts and Polos,BG,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BG)
26974628,Amiri,Man,Shoes,Sneakers,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
26974632,MAISON KITSUNE',Man,Clothing,Sweaters,Portugal,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 성공
26974637,Diesel,Man,Clothing,Sweaters,BG,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BG)
26974655,UGG,Woman,Shoes,Sandals,Viet Nam,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Viet Nam)
26974662,Diesel,Unisex,Clothing,Top,BG,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BG)
26974664,Diesel,Man,Clothing,Jeans,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
26974665,Diesel,Woman,Clothing,Top,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
26974672,MAISON KITSUNE',Woman,Clothing,T-shirts and Polos,Portugal,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 성공
26974674,Tom Ford,Woman,Clothing,Trousers,SVIZZERA,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: SVIZZERA)
26974677,Diesel,Man,Clothing,Sweaters,BG,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BG)
26974685,Diesel,Man,Clothing,T-shirts and Polos,BG,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BG)
26974694,Diesel,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
26974695,MAISON KITSUNE',Man,Clothing,Shirts,Portugal,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 성공
26974699,MAISON KITSUNE',Woman,Clothing,Sweaters,Portugal,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 성공
26974702,Burberry,Woman,Clothing,Jackets,PL,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PL)
26974705,Ami Paris,Man,Clothing,T-shirts and Polos,PORTUGAL,브랜드 실패(사유: Ami Paris) / 카테고리 성공 / 원산지 성공
26974706,Diesel,Woman,Clothing,Dresses,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
26974715,Courreges,Woman,Clothing,Dresses,PORTOGALLO,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
26974721,Burberry,Man,Clothing,Jackets,GRAN BRETAGNA,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: GRAN BRETAGNA)
26974758,Ami Paris,Man,Shoes,Sneakers,PORTUGAL,브랜드 실패(사유: Ami Paris) / 카테고리 성공 / 원산지 성공
26974760,Courreges,Woman,Clothing,Top,PORTOGALLO,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
26974768,Courreges,Woman,Clothing,Dresses,PORTOGALLO,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
26974770,Diesel,Woman,Clothing,Sweaters,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
26974777,Ami Paris,Man,Clothing,Shirts,POLAND,브랜드 실패(사유: Ami Paris) / 카테고리 성공 / 원산지 성공
26974783,Diesel,Man,Clothing,Jeans,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
26974789,Diesel,Woman,Clothing,Top,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
26974792,Diesel,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
26974813,Diesel,Man,Clothing,Shorts,BG,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BG)
26974815,MAISON KITSUNE',Man,Clothing,T-shirts and Polos,Portugal,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 성공
26974827,Diesel,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
26974833,MAISON KITSUNE',Man,Clothing,Trousers,Romania,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 성공
26975782,Chloè,Woman,Bags,Bags..,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
26975787,Herno,Man,Clothing,Jackets,AM,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: AM)
26975792,Chloè,Woman,Clothing,Jeans,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
26975800,Herno,Woman,Clothing,T-shirts and Polos,PT,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PT)
26975807,RICK OWENS DRKSHDW,Man,Clothing,Trousers,ITALIA,브랜드 실패(사유: RICK OWENS DRKSHDW) / 카테고리 성공 / 원산지 성공
26975810,RICK OWENS DRKSHDW,Man,Clothing,Jackets,MOLDOVA,브랜드 실패(사유: RICK OWENS DRKSHDW) / 카테고리 성공 / 원산지 성공
26975814,Chloè,Woman,Clothing,Skirts,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
26975818,RICK OWENS DRKSHDW,Man,Shoes,Sneakers,ITALIA,브랜드 실패(사유: RICK OWENS DRKSHDW) / 카테고리 성공 / 원산지 성공
26975823,RICK OWENS DRKSHDW,Man,Clothing,Shorts,ITALIA,브랜드 실패(사유: RICK OWENS DRKSHDW) / 카테고리 성공 / 원산지 성공
26975824,Herno,Man,Clothing,Jackets,MD,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: MD)
26975834,RICK OWENS DRKSHDW,Man,Clothing,T-shirts and Polos,PORTOGALLO,브랜드 실패(사유: RICK OWENS DRKSHDW) / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
26975838,RICK OWENS DRKSHDW,Man,Shoes,Sneakers,ITALIA,브랜드 실패(사유: RICK OWENS DRKSHDW) / 카테고리 성공 / 원산지 성공
26975853,Herno,Woman,Clothing,Coats,AM,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: AM)
26975897,RICK OWENS DRKSHDW,Man,Clothing,Jackets,ITALIA,브랜드 실패(사유: RICK OWENS DRKSHDW) / 카테고리 성공 / 원산지 성공
26975900,Chloè,Woman,Clothing,Top,Madagascar,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
26975907,Chloè,Woman,Bags,Bags..,Turchia,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 실패(사유: Turchia)
26975918,RICK OWENS DRKSHDW,Man,Clothing,T-shirts and Polos,PORTOGALLO,브랜드 실패(사유: RICK OWENS DRKSHDW) / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
26975930,Chloè,Woman,Clothing,T-shirts and Polos,Cina,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 실패(사유: Cina)
26975947,RICK OWENS DRKSHDW,Man,Clothing,Trousers,ITALIA,브랜드 실패(사유: RICK OWENS DRKSHDW) / 카테고리 성공 / 원산지 성공
26975962,Chloè,Woman,Clothing,Dresses,Madagascar,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
26975963,RICK OWENS DRKSHDW,Man,Clothing,Jeans,ITALIA,브랜드 실패(사유: RICK OWENS DRKSHDW) / 카테고리 성공 / 원산지 성공
26975966,Chloè,Woman,Bags,Bags..,Turchia,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 실패(사유: Turchia)
26975975,Chloè,Woman,Bags,Bags..,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
26975993,Chloè,Woman,Clothing,Jeans,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
26975998,Chloè,Woman,Clothing,T-shirts and Polos,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
26975999,Chloè,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
26976005,RICK OWENS DRKSHDW,Man,Clothing,Shorts,ITALIA,브랜드 실패(사유: RICK OWENS DRKSHDW) / 카테고리 성공 / 원산지 성공
26976007,Herno,Woman,Clothing,T-shirts and Polos,PT,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PT)
27467660,Y-3,Man,Clothing,Shorts,Pakistan,브랜드 실패(사유: Y-3) / 카테고리 성공 / 원산지 성공
28272637,Y/PROJECT,Man,Clothing,Sweaters,Bulgaria,브랜드 실패(사유: Y/PROJECT) / 카테고리 성공 / 원산지 성공
28272644,Y/PROJECT,Man,Clothing,Jeans,PORTOGALLO,브랜드 실패(사유: Y/PROJECT) / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
29134043,ADIDAS BY WALES BONNER,Unisex,Shoes,Sneakers,CHINA,브랜드 실패(사유: ADIDAS BY WALES BONNER) / 카테고리 성공 / 원산지 성공
29134044,ADIDAS BY WALES BONNER,Unisex,Clothing,Trousers,CHINA,브랜드 실패(사유: ADIDAS BY WALES BONNER) / 카테고리 성공 / 원산지 성공
29134048,THE NORTH FACE,Man,Shoes,Sneakers,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
29134060,MM6 MAISON MARGIELA X SALOMON,Woman,Clothing,Jackets,Indonesia,브랜드 실패(사유: MM6 MAISON MARGIELA X SALOMON) / 카테고리 성공 / 원산지 성공
29134063,ADIDAS BY WALES BONNER,Unisex,Clothing,T-shirts and Polos,CHINA,브랜드 실패(사유: ADIDAS BY WALES BONNER) / 카테고리 성공 / 원산지 성공
29134070,MM6 MAISON MARGIELA X SALOMON,Woman,Shoes,Sneakers,Cina,브랜드 실패(사유: MM6 MAISON MARGIELA X SALOMON) / 카테고리 성공 / 원산지 실패(사유: Cina)
29134072,ADIDAS BY WALES BONNER,Unisex,Clothing,T-shirts and Polos,CHINA,브랜드 실패(사유: ADIDAS BY WALES BONNER) / 카테고리 성공 / 원산지 성공
29134077,MM6 MAISON MARGIELA X SALOMON,Man,Clothing,Jackets,Indonesia,브랜드 실패(사유: MM6 MAISON MARGIELA X SALOMON) / 카테고리 성공 / 원산지 성공
29134086,Hoka one one,Unisex,Shoes,Sneakers,Vietnam,브랜드 실패(사유: Hoka one one) / 카테고리 성공 / 원산지 성공
29134087,THE NORTH FACE,Man,Shoes,Sneakers,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
29134088,MM6 MAISON MARGIELA X SALOMON,Woman,Clothing,Shorts,Indonesia,브랜드 실패(사유: MM6 MAISON MARGIELA X SALOMON) / 카테고리 성공 / 원산지 성공
29134089,ADIDAS BY WALES BONNER,Unisex,Shoes,Sneakers,CHINA,브랜드 실패(사유: ADIDAS BY WALES BONNER) / 카테고리 성공 / 원산지 성공
29134091,CONVERSE X DRKSHWD,Unisex,Shoes,Sneakers,ITALIA,브랜드 실패(사유: CONVERSE X DRKSHWD) / 카테고리 성공 / 원산지 성공
29134108,MM6 MAISON MARGIELA X SALOMON,Man,Clothing,Shorts,Indonesia,브랜드 실패(사유: MM6 MAISON MARGIELA X SALOMON) / 카테고리 성공 / 원산지 성공
29134109,MM6 MAISON MARGIELA X SALOMON,Man,Shoes,Sneakers,Cina,브랜드 실패(사유: MM6 MAISON MARGIELA X SALOMON) / 카테고리 성공 / 원산지 실패(사유: Cina)
29134113,ADIDAS BY WALES BONNER,Unisex,Clothing,Sweaters,CHINA,브랜드 실패(사유: ADIDAS BY WALES BONNER) / 카테고리 성공 / 원산지 성공
29771400,Maunakea,Man,Clothing,Sea clothing,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771401,Maunakea,Man,Clothing,Shirts,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771402,Maunakea,Man,Clothing,Shirts,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771403,Maunakea,Man,Clothing,T-shirts and Polos,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771404,Maunakea,Man,Clothing,Shirts,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771406,Maunakea,Man,Clothing,Shirts,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771407,Maunakea,Man,Clothing,Shorts,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771408,Maunakea,Man,Clothing,Sweaters,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771409,Maunakea,Man,Clothing,Shirts,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771410,Maunakea,Man,Clothing,Sea clothing,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771412,Maunakea,Man,Clothing,T-shirts and Polos,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771413,Maunakea,Man,Clothing,T-shirts and Polos,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771414,Maunakea,Man,Clothing,Sea clothing,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771416,Maunakea,Man,Clothing,Sea clothing,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771417,Maunakea,Man,Clothing,Shirts,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771418,Maunakea,Man,Clothing,Sweaters,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771419,Maunakea,Man,Clothing,Sea clothing,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
29771421,Maunakea,Man,Clothing,T-shirts and Polos,Albania,브랜드 실패(사유: Maunakea) / 카테고리 성공 / 원산지 성공
30145020,Add,Woman,Clothing,Jackets,Cina,브랜드 실패(사유: Add) / 카테고리 성공 / 원산지 실패(사유: Cina)
30145060,Eleventy,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: Eleventy) / 카테고리 성공 / 원산지 성공
30145062,Eleventy,Woman,Clothing,Jackets,ITALIA,브랜드 실패(사유: Eleventy) / 카테고리 성공 / 원산지 성공
30145064,Eleventy,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: Eleventy) / 카테고리 성공 / 원산지 성공
30145067,Eleventy,Woman,Clothing,Top,ITALIA,브랜드 실패(사유: Eleventy) / 카테고리 성공 / 원산지 성공
30145070,Eleventy,Woman,Clothing,T-shirts and Polos,ITALIA,브랜드 실패(사유: Eleventy) / 카테고리 성공 / 원산지 성공
30145072,Eleventy,Woman,Clothing,Shirts,ITALIA,브랜드 실패(사유: Eleventy) / 카테고리 성공 / 원산지 성공
30145073,Eleventy,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: Eleventy) / 카테고리 성공 / 원산지 성공
30145074,Eleventy,Woman,Clothing,Jackets,ITALIA,브랜드 실패(사유: Eleventy) / 카테고리 성공 / 원산지 성공
30145077,Eleventy,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: Eleventy) / 카테고리 성공 / 원산지 성공
30611635,Mulberry,Woman,Bags,Bags..,Turkiye,브랜드 실패(사유: Mulberry) / 카테고리 성공 / 원산지 실패(사유: Turkiye)
30611637,Polo Ralph Lauren,Kids,Clothing,T-shirts and Polos,Bangladesh,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
30611639,Polo Ralph Lauren,Kids,Clothing,Trousers,CAMBOGIA,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
30611642,Mulberry,Woman,Bags,Bags..,Turkiye,브랜드 실패(사유: Mulberry) / 카테고리 성공 / 원산지 실패(사유: Turkiye)
30611646,Polo Ralph Lauren,Kids,Accessories,Hats,CAMBOGIA,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
30611651,Tory Burch,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
30611652,Polo Ralph Lauren,Kids,Clothing,Sweaters,CAMBOGIA,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
30611653,Polo Ralph Lauren,Kids,Clothing,Trousers,CAMBOGIA,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
30611660,Polo Ralph Lauren,Kids,Clothing,T-shirts and Polos,Indonesia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
30611661,Tory Burch,Woman,Bags,Bags..,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
30611662,Polo Ralph Lauren,Kids,Accessories,Hats,CAMBOGIA,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
30611673,Polo Ralph Lauren,Kids,Clothing,Sweaters,CAMBOGIA,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
30611674,Polo Ralph Lauren,Kids,Clothing,Trousers,CAMBOGIA,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
30611679,Thom Browne,Man,Clothing,Sweaters,JP,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: JP)
30611680,Tory Burch,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
30611686,GANNI,Woman,Clothing,T-shirts and Polos,PORTOGALLO,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PORTOGALLO)
30611694,Polo Ralph Lauren,Kids,Clothing,Sweaters,CAMBOGIA,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
30611695,Polo Ralph Lauren,Kids,Clothing,Trousers,Cina,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: Cina)
30611697,Thom Browne,Man,Clothing,Sweaters,JP,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: JP)
30711970,Diesel,Woman,Clothing,Top,Cina,원가 없음 또는 0원
30711971,Diesel,Woman,Clothing,Jeans,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
30730869,Malone Souliers,Woman,Shoes,With Heel,ITALY,브랜드 실패(사유: Malone Souliers) / 카테고리 성공 / 원산지 성공
30730870,Malone Souliers,Woman,Shoes,With Heel,ITALY,브랜드 실패(사유: Malone Souliers) / 카테고리 성공 / 원산지 성공
30730871,Church's,Woman,Shoes,Flat shoes,ITALIA,브랜드 실패(사유: Church's) / 카테고리 성공 / 원산지 성공
30730872,Malone Souliers,Woman,Shoes,With Heel,ITALY,브랜드 실패(사유: Malone Souliers) / 카테고리 성공 / 원산지 성공
30731077,Hoka one one,Unisex,Shoes,Sneakers,Vietnam,브랜드 실패(사유: Hoka one one) / 카테고리 성공 / 원산지 성공
